"","Type","Species.x","Life_Stage.x","Hydraulic.x","Node.x","ProbabilityThreshold","Position","Limits","Hydraulic.y","Unit","Species.y","Life_Stage.y","Node.y","Q_Calculation"
"2987","Hydraulic_limit2","Steelhead","Migration","Depth","F37BLow","Thresh","ROB",18,"depth","cm","Steelhead","Migration","F37BLow","Q >= newx1a"
"2988","Q_limit1","Steelhead","Migration","Velocity","F37BLow","Thresh","LOB",123.41,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2989","Q_limit1","Steelhead","Migration","Velocity","F37BLow","Thresh","MC",7.8,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2990","Q_limit1","Steelhead","Migration","Velocity","F37BLow","Thresh","ROB",0.05,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2991","Q_limit2","Steelhead","Migration","Velocity","F37BLow","Thresh","LOB",3369.26,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2992","Q_limit2","Steelhead","Migration","Velocity","F37BLow","Thresh","MC",3369.26,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2993","Q_limit2","Steelhead","Migration","Velocity","F37BLow","Thresh","ROB",3369.26,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2994","Hydraulic_limit1","Steelhead","Migration","Velocity","F37BLow","Thresh","LOB",0,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2995","Hydraulic_limit1","Steelhead","Migration","Velocity","F37BLow","Thresh","MC",0,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2996","Hydraulic_limit1","Steelhead","Migration","Velocity","F37BLow","Thresh","ROB",0,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2997","Hydraulic_limit2","Steelhead","Migration","Velocity","F37BLow","Thresh","LOB",3.1,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2998","Hydraulic_limit2","Steelhead","Migration","Velocity","F37BLow","Thresh","MC",3.1,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"2999","Hydraulic_limit2","Steelhead","Migration","Velocity","F37BLow","Thresh","ROB",3.1,"vel","m","Steelhead","Migration","F37BLow","Q >= min_limit & Q <= newx2a"
"3000","Q_limit1","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","LOB",154.64,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3001","Q_limit1","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","MC",95.61,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3002","Q_limit1","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","ROB",171.23,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3003","Q_limit2","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","LOB",154.64,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3004","Q_limit2","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","MC",95.61,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3005","Q_limit2","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","ROB",171.23,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3006","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","LOB",23,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3007","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3008","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","ROB",23,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3009","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","LOB",23,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3010","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3011","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","F37BLow","Thresh","ROB",23,"depth","cm","Steelhead","Migration_Prolonged","F37BLow","Q >= newx1a"
"3012","Q_limit1","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","LOB",123.41,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3013","Q_limit1","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","MC",7.8,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3014","Q_limit1","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","ROB",0.05,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3015","Q_limit2","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","LOB",3369.26,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3016","Q_limit2","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","MC",3369.26,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3017","Q_limit2","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","ROB",3369.26,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3018","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","LOB",0,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3019","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","MC",0,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3020","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","ROB",0,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3021","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","LOB",2,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3022","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","MC",2,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3023","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","F37BLow","Thresh","ROB",2,"vel","m","Steelhead","Migration_Prolonged","F37BLow","Q >= min_limit & Q <= newx2a"
"3024","Q_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","LOB",138.88,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3025","Q_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","MC",24.91,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3026","Q_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","ROB",0.97,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3027","Q_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","LOB",138.88,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3028","Q_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","MC",24.91,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3029","Q_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","ROB",0.97,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3030","Hydraulic_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","LOB",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3031","Hydraulic_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","MC",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3032","Hydraulic_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","ROB",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3033","Hydraulic_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","LOB",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3034","Hydraulic_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","MC",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3035","Hydraulic_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","ROB",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3036","Q_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","LOB",138.88,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3037","Q_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","MC",24.91,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3038","Q_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","ROB",0.97,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3039","Q_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","LOB",138.88,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3040","Q_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","MC",24.91,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3041","Q_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","ROB",0.97,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3042","Hydraulic_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","LOB",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3043","Hydraulic_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","MC",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3044","Hydraulic_limit1","Steelhead","Smolts","Depth","F37BLow","Thresh","ROB",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3045","Hydraulic_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","LOB",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3046","Hydraulic_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","MC",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3047","Hydraulic_limit2","Steelhead","Smolts","Depth","F37BLow","Thresh","ROB",12,"depth","cm","Steelhead","Smolts","F37BLow","Q >= newx1a"
"3048","Q_limit1","Steelhead","Migration","Depth","F45B","Thresh","MC",261.09,"depth","cm","Steelhead","Migration","F45B","Q >= newx1a"
"3049","Q_limit2","Steelhead","Migration","Depth","F45B","Thresh","MC",261.09,"depth","cm","Steelhead","Migration","F45B","Q >= newx1a"
"3050","Hydraulic_limit1","Steelhead","Migration","Depth","F45B","Thresh","MC",18,"depth","cm","Steelhead","Migration","F45B","Q >= newx1a"
"3051","Hydraulic_limit2","Steelhead","Migration","Depth","F45B","Thresh","MC",18,"depth","cm","Steelhead","Migration","F45B","Q >= newx1a"
"3052","Q_limit1","Steelhead","Migration","Velocity","F45B","Thresh","MC",16.07,"vel","m","Steelhead","Migration","F45B","Q >= min_limit & Q <= newx2a"
"3053","Q_limit2","Steelhead","Migration","Velocity","F45B","Thresh","MC",15145.15,"vel","m","Steelhead","Migration","F45B","Q >= min_limit & Q <= newx2a"
"3054","Hydraulic_limit1","Steelhead","Migration","Velocity","F45B","Thresh","MC",0,"vel","m","Steelhead","Migration","F45B","Q >= min_limit & Q <= newx2a"
"3055","Hydraulic_limit2","Steelhead","Migration","Velocity","F45B","Thresh","MC",3.1,"vel","m","Steelhead","Migration","F45B","Q >= min_limit & Q <= newx2a"
"3056","Q_limit1","Steelhead","Migration_Prolonged","Depth","F45B","Thresh","MC",374,"depth","cm","Steelhead","Migration_Prolonged","F45B","Q >= newx1a"
"3057","Q_limit2","Steelhead","Migration_Prolonged","Depth","F45B","Thresh","MC",374,"depth","cm","Steelhead","Migration_Prolonged","F45B","Q >= newx1a"
"3058","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","F45B","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","F45B","Q >= newx1a"
"3059","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","F45B","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","F45B","Q >= newx1a"
"3060","Q_limit1","Steelhead","Migration_Prolonged","Velocity","F45B","Thresh","MC",16.07,"vel","m","Steelhead","Migration_Prolonged","F45B","Q >= min_limit & Q <= newx2a"
"3061","Q_limit2","Steelhead","Migration_Prolonged","Velocity","F45B","Thresh","MC",6302.45,"vel","m","Steelhead","Migration_Prolonged","F45B","Q >= min_limit & Q <= newx2a"
"3062","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","F45B","Thresh","MC",0,"vel","m","Steelhead","Migration_Prolonged","F45B","Q >= min_limit & Q <= newx2a"
"3063","Hydraulic_limit2","Steelhead","Migration_Prolonged","Velocity","F45B","Thresh","MC",2,"vel","m","Steelhead","Migration_Prolonged","F45B","Q >= min_limit & Q <= newx2a"
"3064","Q_limit1","Steelhead","Smolts","Depth","F45B","Thresh","MC",143.38,"depth","cm","Steelhead","Smolts","F45B","Q >= newx1a"
"3065","Q_limit2","Steelhead","Smolts","Depth","F45B","Thresh","MC",143.38,"depth","cm","Steelhead","Smolts","F45B","Q >= newx1a"
"3066","Hydraulic_limit1","Steelhead","Smolts","Depth","F45B","Thresh","MC",12,"depth","cm","Steelhead","Smolts","F45B","Q >= newx1a"
"3067","Hydraulic_limit2","Steelhead","Smolts","Depth","F45B","Thresh","MC",12,"depth","cm","Steelhead","Smolts","F45B","Q >= newx1a"
"3068","Q_limit1","Steelhead","Smolts","Depth","F45B","Thresh","MC",143.38,"depth","cm","Steelhead","Smolts","F45B","Q >= newx1a"
"3069","Q_limit2","Steelhead","Smolts","Depth","F45B","Thresh","MC",143.38,"depth","cm","Steelhead","Smolts","F45B","Q >= newx1a"
"3070","Hydraulic_limit1","Steelhead","Smolts","Depth","F45B","Thresh","MC",12,"depth","cm","Steelhead","Smolts","F45B","Q >= newx1a"
"3071","Hydraulic_limit2","Steelhead","Smolts","Depth","F45B","Thresh","MC",12,"depth","cm","Steelhead","Smolts","F45B","Q >= newx1a"
"3072","Q_limit1","Steelhead","Migration","Depth","F57C","Thresh","LOB",26.23,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3073","Q_limit1","Steelhead","Migration","Depth","F57C","Thresh","MC",41.2,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3074","Q_limit1","Steelhead","Migration","Depth","F57C","Thresh","ROB",999.79,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3075","Q_limit2","Steelhead","Migration","Depth","F57C","Thresh","LOB",26.23,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3076","Q_limit2","Steelhead","Migration","Depth","F57C","Thresh","MC",41.2,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3077","Q_limit2","Steelhead","Migration","Depth","F57C","Thresh","ROB",999.79,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3078","Hydraulic_limit1","Steelhead","Migration","Depth","F57C","Thresh","LOB",18,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3079","Hydraulic_limit1","Steelhead","Migration","Depth","F57C","Thresh","MC",18,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3080","Hydraulic_limit1","Steelhead","Migration","Depth","F57C","Thresh","ROB",18,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3081","Hydraulic_limit2","Steelhead","Migration","Depth","F57C","Thresh","LOB",18,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3082","Hydraulic_limit2","Steelhead","Migration","Depth","F57C","Thresh","MC",18,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3083","Hydraulic_limit2","Steelhead","Migration","Depth","F57C","Thresh","ROB",18,"depth","cm","Steelhead","Migration","F57C","Q >= newx1a"
"3084","Q_limit1","Steelhead","Migration","Velocity","F57C","Thresh","LOB",26.23,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3085","Q_limit1","Steelhead","Migration","Velocity","F57C","Thresh","MC",26.23,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3086","Q_limit1","Steelhead","Migration","Velocity","F57C","Thresh","ROB",641.78,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3087","Q_limit2","Steelhead","Migration","Velocity","F57C","Thresh","LOB",10555.76,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3088","Q_limit2","Steelhead","Migration","Velocity","F57C","Thresh","MC",41750.17,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3089","Q_limit2","Steelhead","Migration","Velocity","F57C","Thresh","ROB",41750.17,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3090","Hydraulic_limit1","Steelhead","Migration","Velocity","F57C","Thresh","LOB",0.54,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3091","Hydraulic_limit1","Steelhead","Migration","Velocity","F57C","Thresh","MC",0.12,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3092","Hydraulic_limit1","Steelhead","Migration","Velocity","F57C","Thresh","ROB",0,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3093","Hydraulic_limit2","Steelhead","Migration","Velocity","F57C","Thresh","LOB",3.1,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3094","Hydraulic_limit2","Steelhead","Migration","Velocity","F57C","Thresh","MC",3.1,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3095","Hydraulic_limit2","Steelhead","Migration","Velocity","F57C","Thresh","ROB",3.1,"vel","m","Steelhead","Migration","F57C","Q >= min_limit & Q <= newx2a"
"3096","Q_limit1","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","LOB",26.23,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3097","Q_limit1","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","MC",64.09,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3098","Q_limit1","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","ROB",1000.11,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3099","Q_limit2","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","LOB",26.23,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3100","Q_limit2","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","MC",64.09,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3101","Q_limit2","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","ROB",1000.11,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3102","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","LOB",23,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3103","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3104","Hydraulic_limit1","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","ROB",23,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3105","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","LOB",23,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3106","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","MC",23,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3107","Hydraulic_limit2","Steelhead","Migration_Prolonged","Depth","F57C","Thresh","ROB",23,"depth","cm","Steelhead","Migration_Prolonged","F57C","Q >= newx1a"
"3108","Q_limit1","Steelhead","Migration_Prolonged","Velocity","F57C","Thresh","LOB",26.23,"vel","m","Steelhead","Migration_Prolonged","F57C","Q >= min_limit & Q <= newx2a"
"3109","Q_limit1","Steelhead","Migration_Prolonged","Velocity","F57C","Thresh","MC",26.23,"vel","m","Steelhead","Migration_Prolonged","F57C","Q >= min_limit & Q <= newx2a"
"3110","Q_limit1","Steelhead","Migration_Prolonged","Velocity","F57C","Thresh","ROB",641.78,"vel","m","Steelhead","Migration_Prolonged","F57C","Q >= min_limit & Q <= newx2a"
"3111","Q_limit2","Steelhead","Migration_Prolonged","Velocity","F57C","Thresh","LOB",3827.6,"vel","m","Steelhead","Migration_Prolonged","F57C","Q >= min_limit & Q <= newx2a"
"3112","Q_limit2","Steelhead","Migration_Prolonged","Velocity","F57C","Thresh","MC",11190.78,"vel","m","Steelhead","Migration_Prolonged","F57C","Q >= min_limit & Q <= newx2a"
"3113","Q_limit2","Steelhead","Migration_Prolonged","Velocity","F57C","Thresh","ROB",30120.17,"vel","m","Steelhead","Migration_Prolonged","F57C","Q >= min_limit & Q <= newx2a"
"3114","Hydraulic_limit1","Steelhead","Migration_Prolonged","Velocity","F57C","Thresh","LOB",0.54,"vel","m","Steelhead","Migration_Prolonged","F57C","Q >= min_limit & Q <= newx2a"
