Location,Section,Reach,Latitude,Longitude,Date,General Transect,Channel width (m),Depth (cm),Vel (0.6) m/s,Vel (0.2)  m/s,Vel (0.8)  m/s,Distance to Cover (m),Cover Type,Dominant Substrate,Canopy Left,Canopy Upstream,Canopy Right,Canopy Downstream,Comments
Middle Channel to Riverside Drive,4M,2,34.02858,-117.36038,9/16/2017,1,6.3,1,0.02,NA,NA,NA,NA,SA,4,NV,NV,NV,Bottom
Middle Channel to Riverside Drive,4M,2,34.02858,-117.36038,9/16/2017,1,6.3,4,0.23,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02858,-117.36038,9/16/2017,1,6.3,4,0.32,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02858,-117.36038,9/16/2017,1,6.3,8,0.52,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02858,-117.36038,9/16/2017,1,6.3,10,0.45,NA,NA,NA,NA,GV,NV,NV,15,NV,
Middle Channel to Riverside Drive,4M,2,34.02858,-117.36038,9/16/2017,1,6.3,14,0.22,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02858,-117.36038,9/16/2017,1,6.3,14,0.61,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02858,-117.36038,9/16/2017,1,6.3,19,0.91,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02858,-117.36038,9/16/2017,1,6.3,23,0.94,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,2,34.02858,-117.36038,9/16/2017,1,6.3,24,0.98,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02866,-117.36031,9/16/2017,2,8,1,0,NA,NA,NA,NA,SA,NV,NV,0,NV,
Middle Channel to Riverside Drive,4M,2,34.02866,-117.36031,9/16/2017,2,8,2,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02866,-117.36031,9/16/2017,2,8,8,0.13,NA,NA,0,OV,SA,12,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02866,-117.36031,9/16/2017,2,8,10,0.35,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02866,-117.36031,9/16/2017,2,8,12,0.34,NA,NA,0.8,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02866,-117.36031,9/16/2017,2,8,14,0.46,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02866,-117.36031,9/16/2017,2,8,16,0.47,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02866,-117.36031,9/16/2017,2,8,21,0.62,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,2,34.02866,-117.36031,9/16/2017,2,8,22,0.61,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02866,-117.36031,9/16/2017,2,8,23,0.62,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02868,-117.36021,9/16/2017,3,8.6,1,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02868,-117.36021,9/16/2017,3,8.6,8,0.11,NA,NA,NA,NA,SI,0,,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02868,-117.36021,9/16/2017,3,8.6,14,0.41,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02868,-117.36021,9/16/2017,3,8.6,14,0.42,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02868,-117.36021,9/16/2017,3,8.6,14,0.53,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02868,-117.36021,9/16/2017,3,8.6,15,0.46,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02868,-117.36021,9/16/2017,3,8.6,15,0.47,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,2,34.02868,-117.36021,9/16/2017,3,8.6,15,0.48,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02868,-117.36021,9/16/2017,3,8.6,16,0.46,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02868,-117.36021,9/16/2017,3,8.6,16,0.55,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02878,-117.36015,9/16/2017,4,8.9,2,0,NA,NA,NA,NA,SI,0,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02878,-117.36015,9/16/2017,4,8.9,7,0.01,NA,NA,NA,NA,SA,NV,NV,0,NV,
Middle Channel to Riverside Drive,4M,2,34.02878,-117.36015,9/16/2017,4,8.9,14,0.45,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02878,-117.36015,9/16/2017,4,8.9,14,0.53,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02878,-117.36015,9/16/2017,4,8.9,15,0.48,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02878,-117.36015,9/16/2017,4,8.9,16,0.34,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02878,-117.36015,9/16/2017,4,8.9,16,0.41,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02878,-117.36015,9/16/2017,4,8.9,16,0.42,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02878,-117.36015,9/16/2017,4,8.9,16,0.55,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,2,34.02878,-117.36015,9/16/2017,4,8.9,19,0.49,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,NV,NV,9/16/2017,5,NA,1,0,NA,NA,NA,NA,SA,0,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,NV,NV,9/16/2017,5,NA,6,0.24,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,NV,NV,9/16/2017,5,NA,7,0.05,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,NV,NV,9/16/2017,5,NA,11,0.37,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,NV,NV,9/16/2017,5,NA,15,0.55,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,NV,NV,9/16/2017,5,NA,17,0.43,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,NV,NV,9/16/2017,5,NA,17,0.5,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,NV,NV,9/16/2017,5,NA,20,0.56,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,NV,NV,9/16/2017,5,NA,20,0.56,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,2,NV,NV,9/16/2017,5,NA,20,0.59,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02852,-117.36002,9/16/2017,6,9.1,1,0,NA,NA,NA,NA,SA,NV,NV,3,NV,
Middle Channel to Riverside Drive,4M,2,34.02852,-117.36002,9/16/2017,6,9.1,6,0.31,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02852,-117.36002,9/16/2017,6,9.1,8,0.36,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02852,-117.36002,9/16/2017,6,9.1,10,0.33,NA,NA,NA,NA,SA,0,NV,NV,NV,Top
Middle Channel to Riverside Drive,4M,2,34.02852,-117.36002,9/16/2017,6,9.1,12,0.42,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02852,-117.36002,9/16/2017,6,9.1,14,0.59,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02852,-117.36002,9/16/2017,6,9.1,18,0.55,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02852,-117.36002,9/16/2017,6,9.1,19,0.45,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02852,-117.36002,9/16/2017,6,9.1,20,0.48,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,2,34.02852,-117.36002,9/16/2017,6,9.1,20,0.59,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,3,34.02971,-117.35963,9/16/2017,1,5.1,2,0,NA,NA,0,OV,SA,17,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02971,-117.35963,9/16/2017,1,5.1,4,0.25,NA,NA,NA,NA,NA,NV,NV,14,NV,
Middle Channel to Riverside Drive,4M,3,34.02971,-117.35963,9/16/2017,1,5.1,8,0.23,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02971,-117.35963,9/16/2017,1,5.1,10,0.35,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02971,-117.35963,9/16/2017,1,5.1,11,0.63,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02971,-117.35963,9/16/2017,1,5.1,11,0.24,NA,NA,0.5,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02971,-117.35963,9/16/2017,1,5.1,12,0.45,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02971,-117.35963,9/16/2017,1,5.1,13,0.51,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02971,-117.35963,9/16/2017,1,5.1,14,0.77,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02971,-117.35963,9/16/2017,1,5.1,16,0.88,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,3,34.02983,-117.35963,9/16/2017,2,5.8,1,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02983,-117.35963,9/16/2017,2,5.8,1,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02983,-117.35963,9/16/2017,2,5.8,2,0,NA,NA,NA,NA,SA,4,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02983,-117.35963,9/16/2017,2,5.8,2,0,NA,NA,NA,NA,SA,NV,NV,4,NV,
Middle Channel to Riverside Drive,4M,3,34.02983,-117.35963,9/16/2017,2,5.8,6,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02983,-117.35963,9/16/2017,2,5.8,8,0.07,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02983,-117.35963,9/16/2017,2,5.8,17,0.48,NA,NA,0.5,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02983,-117.35963,9/16/2017,2,5.8,17,0.52,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02983,-117.35963,9/16/2017,2,5.8,21,0.44,NA,NA,1,OV,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,3,34.02983,-117.35963,9/16/2017,2,5.8,22,0.61,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02992,-117.3596,9/16/2017,3,5,1,0,NA,NA,NA,NA,SA,5,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02992,-117.3596,9/16/2017,3,5,6,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02992,-117.3596,9/16/2017,3,5,9,0,NA,NA,NA,NA,SA,NV,NV,3,NV,
Middle Channel to Riverside Drive,4M,3,34.02992,-117.3596,9/16/2017,3,5,12,-0.03,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02992,-117.3596,9/16/2017,3,5,12,0.24,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02992,-117.3596,9/16/2017,3,5,17,0.14,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02992,-117.3596,9/16/2017,3,5,20,0.58,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02992,-117.3596,9/16/2017,3,5,20,0.59,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.02992,-117.3596,9/16/2017,3,5,24,0.58,NA,NA,NA,NA,BO,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,3,34.02992,-117.3596,9/16/2017,3,5,24,0.57,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03001,-117.35958,9/16/2017,4,4.3,4,0,NA,NA,NA,NA,SI,15,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03001,-117.35958,9/16/2017,4,4.3,7,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03001,-117.35958,9/16/2017,4,4.3,12,0.19,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03001,-117.35958,9/16/2017,4,4.3,14,0.44,NA,NA,NA,NA,SA,NV,NV,0,NV,
Middle Channel to Riverside Drive,4M,3,34.03001,-117.35958,9/16/2017,4,4.3,14,0.35,NA,NA,NA,NA,SI,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03001,-117.35958,9/16/2017,4,4.3,20,0,NA,NA,0.4,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03001,-117.35958,9/16/2017,4,4.3,21,0.44,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03001,-117.35958,9/16/2017,4,4.3,22,0.28,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03001,-117.35958,9/16/2017,4,4.3,22,0.54,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,3,34.03001,-117.35958,9/16/2017,4,4.3,23,0.65,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03011,-117.35956,9/16/2017,5,4.7,2,0,NA,NA,NA,NA,SA,NV,NV,0,NV,
Middle Channel to Riverside Drive,4M,3,34.03011,-117.35956,9/16/2017,5,4.7,6,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03011,-117.35956,9/16/2017,5,4.7,10,0,NA,NA,0,OV,SI,15,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03011,-117.35956,9/16/2017,5,4.7,11,0.39,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03011,-117.35956,9/16/2017,5,4.7,11,0.02,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03011,-117.35956,9/16/2017,5,4.7,12,0.54,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03011,-117.35956,9/16/2017,5,4.7,16,0.7,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03011,-117.35956,9/16/2017,5,4.7,22,0.02,NA,NA,0.4,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.03011,-117.35956,9/16/2017,5,4.7,25,0.25,NA,NA,0.2,BO,CO,NV,1,NV,0,
Middle Channel to Riverside Drive,4M,3,34.03011,-117.35956,9/16/2017,5,4.7,30,0.17,NA,NA,0.2,BO,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.0302,-117.35958,9/16/2017,6,4,1,0,NA,NA,NA,NA,SA,NV,NV,0,NV,
Middle Channel to Riverside Drive,4M,3,34.0302,-117.35958,9/16/2017,6,4,4,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.0302,-117.35958,9/16/2017,6,4,6,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.0302,-117.35958,9/16/2017,6,4,6,0,NA,NA,NA,NA,SI,17,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.0302,-117.35958,9/16/2017,6,4,12,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.0302,-117.35958,9/16/2017,6,4,18,0.77,NA,NA,0,BO,BO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.0302,-117.35958,9/16/2017,6,4,18,0.22,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.0302,-117.35958,9/16/2017,6,4,20,0.6,NA,NA,0.4,BO,SA,NV,0,NV,5,
Middle Channel to Riverside Drive,4M,3,34.0302,-117.35958,9/16/2017,6,4,32,0.62,NA,NA,0.4,BO,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,3,34.0302,-117.35958,9/16/2017,6,4,34,0.01,NA,NA,0.4,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.02997,-117.35977,9/16/2017,1,6.8,1,0,NA,NA,0,OV,GV,3,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.02997,-117.35977,9/16/2017,1,6.8,15,0.14,NA,NA,NA,NA,SA,NV,NV,17,NV,
Middle Channel to Riverside Drive,4M,4,34.02997,-117.35977,9/16/2017,1,6.8,16,0.25,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.02997,-117.35977,9/16/2017,1,6.8,17,0.32,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.02997,-117.35977,9/16/2017,1,6.8,20,0.37,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.02997,-117.35977,9/16/2017,1,6.8,20,0.58,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.02997,-117.35977,9/16/2017,1,6.8,20,0.58,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,4,34.02997,-117.35977,9/16/2017,1,6.8,22,0.03,NA,NA,0.4,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.02997,-117.35977,9/16/2017,1,6.8,23,0.24,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.02997,-117.35977,9/16/2017,1,6.8,24,0.43,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03005,-117.35975,9/16/2017,2,6,2,0,NA,NA,0,OV,GV,NV,NV,17,NV,
Middle Channel to Riverside Drive,4M,4,34.03005,-117.35975,9/16/2017,2,6,10,0.31,NA,NA,0,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03005,-117.35975,9/16/2017,2,6,10,0.36,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03005,-117.35975,9/16/2017,2,6,11,0.02,NA,NA,NA,NA,CO,10,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03005,-117.35975,9/16/2017,2,6,17,0.21,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03005,-117.35975,9/16/2017,2,6,18,0.57,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03005,-117.35975,9/16/2017,2,6,18,0.62,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,4,34.03005,-117.35975,9/16/2017,2,6,20,0.53,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03005,-117.35975,9/16/2017,2,6,21,0.17,NA,NA,0.6,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03005,-117.35975,9/16/2017,2,6,22,0.61,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03014,-117.3597,9/16/2017,3,5.5,2,0,NA,NA,0,OV,GV,2,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03014,-117.3597,9/16/2017,3,5.5,8,0.38,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03014,-117.3597,9/16/2017,3,5.5,8,0.47,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03014,-117.3597,9/16/2017,3,5.5,12,0.25,NA,NA,0.5,OV,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03014,-117.3597,9/16/2017,3,5.5,14,0.42,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03014,-117.3597,9/16/2017,3,5.5,15,0.63,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03014,-117.3597,9/16/2017,3,5.5,18,0.48,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03014,-117.3597,9/16/2017,3,5.5,18,0.65,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03014,-117.3597,9/16/2017,3,5.5,22,0.66,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,4,34.03014,-117.3597,9/16/2017,3,5.5,25,0.58,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03023,-117.35969,9/16/2017,4,4.9,7,0,NA,NA,0,OV,SA,NV,NV,17,NV,
Middle Channel to Riverside Drive,4M,4,34.03023,-117.35969,9/16/2017,4,4.9,12,0.05,NA,NA,NA,NA,GV,16,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03023,-117.35969,9/16/2017,4,4.9,16,0.22,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03023,-117.35969,9/16/2017,4,4.9,16,0.21,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03023,-117.35969,9/16/2017,4,4.9,16,0.46,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03023,-117.35969,9/16/2017,4,4.9,16,0.52,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,4,34.03023,-117.35969,9/16/2017,4,4.9,19,0.44,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03023,-117.35969,9/16/2017,4,4.9,22,0.69,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03023,-117.35969,9/16/2017,4,4.9,22,0.72,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03023,-117.35969,9/16/2017,4,4.9,24,0.66,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03031,-117.35967,9/16/2017,5,4.4,2,0,NA,NA,NA,NA,CO,0,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03031,-117.35967,9/16/2017,5,4.4,4,0,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03031,-117.35967,9/16/2017,5,4.4,6,0,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03031,-117.35967,9/16/2017,5,4.4,10,0.24,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03031,-117.35967,9/16/2017,5,4.4,15,0.56,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03031,-117.35967,9/16/2017,5,4.4,16,0.6,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,4,34.03031,-117.35967,9/16/2017,5,4.4,20,0.81,NA,NA,NA,NA,CO,NV,NV,3,NV,
Middle Channel to Riverside Drive,4M,4,34.03031,-117.35967,9/16/2017,5,4.4,24,0.85,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03031,-117.35967,9/16/2017,5,4.4,26,0.92,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03031,-117.35967,9/16/2017,5,4.4,26,0.94,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03039,-117.35963,9/16/2017,6,6,1,0,NA,NA,NA,NA,CO,NV,NV,1,NV,
Middle Channel to Riverside Drive,4M,4,34.03039,-117.35963,9/16/2017,6,6,2,0,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03039,-117.35963,9/16/2017,6,6,6,0.18,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03039,-117.35963,9/16/2017,6,6,8,0.26,NA,NA,NA,NA,CO,0,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03039,-117.35963,9/16/2017,6,6,8,0.48,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03039,-117.35963,9/16/2017,6,6,15,0.38,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03039,-117.35963,9/16/2017,6,6,15,0.61,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03039,-117.35963,9/16/2017,6,6,20,0.67,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,4,34.03039,-117.35963,9/16/2017,6,6,20,0.68,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,4,34.03039,-117.35963,9/16/2017,6,6,20,0.8,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03137,-117.35934,9/16/2017,1,8.8,2,0,NA,NA,0,OV,CO,14,NV,NV,NV,Bottom
