Section,Segment,Reach,Sampled Post storm (Y/N),Latitude,Longitude,Date,Transect #,Channel width (m),Depth (cm),Vel (0.6) m/s,Vel (0.2)  m/s,Vel (0.8)  m/s,Substrate,Available cover type,Distance (m) TO COVER,Line Order#,Transect DS to US order,Notes,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,3,9.7,37,0.12,NV,NV,SA,UB,0,4,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,3,9.7,51,0.73,NV,NV,SA,WD,0,5,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,3,9.7,33,0.69,NV,NV,SA,WD,1,6,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,3,9.7,33,0.59,NV,NV,SA,WD,2,7,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,3,9.7,28,0.55,NV,NV,SA,WD,3,8,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,3,9.7,27,0.56,NV,NV,GV,WD,4,9,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,3,9.7,24,0.61,NV,NV,SA,WD,5,10,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,3,9.7,20,0.40,NV,NV,SA,WD,6,11,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,4,8.9,40,0.61,NV,NV,SA,UB,0.9,1,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,4,8.9,30,0.64,NV,NV,SA,UB,1.8,2,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,4,8.9,28,0.72,NV,NV,SA,UB,2.7,3,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,4,8.9,26,0.63,NV,NV,SA,UB,3.6,4,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,4,8.9,25,0.57,NV,NV,SA,UB,4.5,5,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,4,8.9,21,0.29,NV,NV,SA,OV,3.6,6,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,4,8.9,30,0.56,NV,NV,SA,OV,2.7,7,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,4,8.9,34,0.56,NV,NV,SA,OV,1.8,8,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,4,8.9,26,0.43,NV,NV,SA,OV,0.9,9,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,4,8.9,2,0.00,NV,NV,GV,OV,0,10,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,5,9.2,7,-0.01,NV,NV,SA,UB,0,1,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,5,9.2,28,0.82,NV,NV,SA,UB,0.9,2,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,5,9.2,32,0.71,NV,NV,SA,UB,1.8,3,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,5,9.2,36,0.64,NV,NV,SA,UB,2.7,4,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,5,9.2,26,0.69,NV,NV,SA,UB,3.6,5,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,5,9.2,37,0.66,NV,NV,SA,UB,4.5,6,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,5,9.2,25,0.76,NV,NV,SA,UB,3.6,7,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,5,9.2,26,0.59,NV,NV,SA,UB,2.7,8,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,5,9.2,25,0.50,NV,NV,SA,UB,1.8,9,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,5,9.2,20,0.38,NV,NV,SA,UB,0.9,10,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,6,8.8,28,0.60,NV,NV,SA,UB,0.9,1,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,6,8.8,27,0.58,NV,NV,SA,UB,1.8,2,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,6,8.8,21,0.61,NV,NV,SA,UB,2.7,3,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,6,8.8,16,0.57,NV,NV,SA,UB,3.6,4,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,6,8.8,18,0.61,NV,NV,SA,UB,4.5,5,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,6,8.8,24,0.65,NV,NV,SA,WD,3.6,6,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,6,8.8,31,0.51,NV,NV,SA,WD,2.7,7,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,6,8.8,46,0.46,NV,NV,SA,WD,1.8,8,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,6,8.8,44,0.63,NV,NV,SA,WD,0.9,9,NV,,
SAR RIX confluence to southern bank,3,8,Y,34.03717,-117.356,9/20/2015,6,8.8,44,0.08,NV,NV,SA,WD,0,10,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,1,8.4,2,0.00,NV,NV,SA,NC,NA,1,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,1,8.4,4,0.06,NV,NV,GV,NC,NA,2,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,1,8.4,10,0.29,NV,NV,SA,NC,NA,3,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,1,8.4,16,0.52,NV,NV,CO,BO,2.4,4,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,1,8.4,16,0.69,NV,NV,CO,BO,0.16,5,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,1,8.4,22,0.60,NV,NV,GV,BO,0.8,6,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,1,8.4,28,0.83,NV,NV,SA,BO,0.5,7,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,1,8.4,28,1.14,NV,NV,SA,BO,0.8,8,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,1,8.4,25,0.90,NV,NV,GV,BO,1.6,9,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,1,8.4,16,0.62,NV,NV,CO,BO,2.4,10,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,2,8.4,18,0.53,NV,NV,GV,OV,0.8,1,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,2,8.4,24,1.02,NV,NV,GV,OV,1.6,2,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,2,8.4,28,1.00,NV,NV,CO,OV,2.4,3,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,2,8.4,22,0.89,NV,NV,CO,OV,3.2,4,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,2,8.4,20,0.87,NV,NV,SA,OV,4,5,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,2,8.4,18,0.82,NV,NV,SA,NC,NV,6,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,2,8.4,12,0.45,NV,NV,SA,NC,NV,7,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,2,8.4,11,0.42,NV,NV,SA,NC,NV,8,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,2,8.4,19,0.49,NV,NV,SA,NC,NV,9,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,2,8.4,2,0.00,NV,NV,CO,NC,NV,10,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,3,9.8,30,0.02,NV,NV,SA,UB,0,1,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,3,9.8,48,0.71,NV,NV,SA,UB,1,2,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,3,9.8,26,0.87,NV,NV,CO,UB,2,3,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,3,9.8,30,1.02,NV,NV,SA,UB,3,4,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,3,9.8,18,0.63,NV,NV,GV,UB,4,5,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,3,9.8,8,0.22,NV,NV,SA,UB,5,6,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,3,9.8,2,0.00,NV,NV,SA,NC,NA,7,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,3,9.8,0,0.00,NV,NV,CO,NC,NA,8,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,3,9.8,8,0.27,NV,NV,SA,UB,2,9,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,3,9.8,14,0.25,NV,NV,CO,UB,1,10,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,4,8.8,19,0.41,NV,NV,SA,UB,0.9,1,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,4,8.8,20,0.64,NV,NV,GV,UB,1.8,2,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,4,8.8,21,0.72,NV,NV,SA,UB,2.7,3,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,4,8.8,24,0.69,NV,NV,SA,UB,3.6,4,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,4,8.8,25,0.66,NV,NV,SA,UB,4.5,5,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,4,8.8,24,0.67,NV,NV,SA,UB,5.4,6,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,4,8.8,21,0.67,NV,NV,GV,OV,4.5,7,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,4,8.8,20,0.65,NV,NV,SA,OV,3.6,8,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,4,8.8,21,0.00,NV,NV,SA,OV,2.7,9,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,4,8.8,1,0.00,NV,NV,SA,OV,1.8,10,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,5,9,2,0.00,NV,NV,SI,NC,NA,1,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,5,9,17,0.00,NV,NV,SI,NC,NA,2,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,5,9,1,0.00,NV,NV,GV,NC,NA,3,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,5,9,19,-0.09,NV,NV,SA,OV,2,4,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,5,9,28,0.08,NV,NV,SA,OV,2,5,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,5,9,29,0.26,NV,NV,SA,UB,3,6,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,5,9,31,0.50,NV,NV,SA,UB,4,7,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,5,9,40,0.77,NV,NV,SA,UB,3,8,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,5,9,56,0.90,NV,NV,SA,UB,2,9,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,5,9,47,0.00,NV,NV,SA,UB,1,10,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,6,8,4,0.00,NV,NV,CO,WD,1.6,1,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,6,8,20,0.00,NV,NV,SI,WD,0.8,2,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,6,8,4,0.00,NV,NV,CO,WD,0,3,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,6,8,16,-0.08,NV,NV,SA,WD,0,4,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,6,8,35,1.07,NV,NV,CO,WD,0.5,5,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,6,8,32,1.45,NV,NV,CO,WD,1,6,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,6,8,34,1.50,NV,NV,CO,WD,1.4,7,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,6,8,30,0.67,NV,NV,GV,WD,1.8,8,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,6,8,2,0.00,NV,NV,GV,WD,2,9,NV,,
SAR RIX confluence to southern bank,3,9,Y,34.03489,-117.35667,9/20/2015,6,8,2,0.00,NV,NV,GV,WD,2.4,10,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,1,9.6,10,0.03,NV,NV,SA,UB,0,1,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,1,9.6,23,0.53,NV,NV,SA,UB,1,2,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,1,9.6,21,0.47,NV,NV,SA,UB,2,3,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,1,9.6,18,0.61,NV,NV,SA,UB,3,4,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,1,9.6,20,0.55,NV,NV,SA,UB,4,5,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,1,9.6,12,0.56,NV,NV,SA,UB,4,6,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,1,9.6,12,0.51,NV,NV,GV,UB,3,7,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,1,9.6,12,0.52,NV,NV,GV,UB,2,8,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,1,9.6,14,0.48,NV,NV,GV,UB,1,9,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,1,9.6,28,0.54,NV,NV,SA,UB,0,10,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,2,9.8,16,0.44,NV,NV,SA,OV,0.9,1,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,2,9.8,16,0.45,NV,NV,SA,OV,1.8,2,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,2,9.8,14,0.40,NV,NV,SA,OV,2.7,3,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,2,9.8,20,0.38,NV,NV,SA,OV,3.6,4,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,2,9.8,20,0.57,NV,NV,SA,OV,4.5,5,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,2,9.8,26,0.68,NV,NV,SA,OV,3.6,6,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,2,9.8,16,0.65,NV,NV,GV,OV,2.7,7,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,2,9.8,10,0.40,NV,NV,SA,OV,1.8,8,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,2,9.8,18,0.27,NV,NV,SA,OV,0.9,9,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,2,9.8,2,0.11,NV,NV,SA,OV,0,10,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,3,9,4,-0.03,NV,NV,SA,OV,0,1,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,3,9,20,0.53,NV,NV,GV,OV,0.9,2,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,3,9,15,0.46,NV,NV,GV,OV,1.8,3,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,3,9,2,0.00,NV,NV,SA,OV,2.8,4,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,3,9,1,0.00,NV,NV,GV,OV,3.6,5,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,3,9,4,0.07,NV,NV,GV,OV,4.5,6,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,3,9,30,0.66,NV,NV,GV,OV,3,7,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,3,9,38,0.63,NV,NV,SA,OV,1,8,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,3,9,40,0.49,NV,NV,SA,OV,0,9,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,3,9,14,0.24,NV,NV,SA,OV,0,10,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,4,8.8,20,0.52,NV,NV,GV,OV,8,1,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,4,8.8,18,0.64,NV,NV,GV,OV,7,2,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,4,8.8,15,0.58,NV,NV,GV,OV,6,3,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,4,8.8,20,0.57,NV,NV,GV,OV,5,4,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,4,8.8,24,0.66,NV,NV,GV,OV,4,5,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,4,8.8,26,0.68,NV,NV,SA,OV,3,6,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,4,8.8,22,0.37,NV,NV,SA,OV,2,7,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,4,8.8,20,0.45,NV,NV,SA,OV,1,8,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,4,8.8,8,0.14,NV,NV,SA,OV,0,9,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,4,8.8,2,0.00,NV,NV,SA,OV,0,10,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,5,8,10,0.15,NV,NV,SA,OV,0,1,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,5,8,26,0.45,NV,NV,SA,OV,0.8,2,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,5,8,26,0.68,NV,NV,GV,OV,1.8,3,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,5,8,26,0.55,NV,NV,GV,OV,2.7,4,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,5,8,28,0.66,NV,NV,GV,OV,3.6,5,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,5,8,28,0.73,NV,NV,GV,OV,4.5,6,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,5,8,20,0.54,NV,NV,GV,OV,3.6,7,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,5,8,10,0.29,NV,NV,SA,OV,2.7,8,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,5,8,10,0.32,NV,NV,SA,OV,1.8,9,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,5,8,12,0.41,NV,NV,GV,OV,0.9,10,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,6,8.8,24,0.61,NV,NV,CO,UB,0.9,1,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,6,8.8,46,0.78,NV,NV,GV,UB,1.8,2,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,6,8.8,32,0.81,NV,NV,GV,UB,2.7,3,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,6,8.8,32,0.49,NV,NV,SA,UB,3.6,4,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,6,8.8,10,-0.02,NV,NV,SA,UB,4.5,5,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,6,8.8,4,0.00,NV,NV,SA,UB,3.6,6,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,6,8.8,8,-0.06,NV,NV,GV,UB,2.7,7,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,6,8.8,6,0.07,NV,NV,GV,UB,1.8,8,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,6,8.8,16,0.52,NV,NV,GV,UB,0.9,9,NV,,
SAR Southside channel to Riverside Drive,4,12,N,34.02511,-117.36281,9/13/2015,6,8.8,5,0.08,NV,NV,SA,UB,0,10,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,1,12.3,1,0.00,NV,NV,SA,NC,NA,1,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,1,12.3,10,0.52,NV,NV,GV,NC,NA,2,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,1,12.3,6,0.30,NV,NV,GV,NC,NA,3,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,1,12.3,4,0.04,NV,NV,SA,NC,NA,4,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,1,12.3,10,0.50,NV,NV,SA,NC,NA,5,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,1,12.3,10,0.34,NV,NV,SA,UB,6.4,6,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,1,12.3,8,0.43,NV,NV,SA,UB,5.2,7,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,1,12.3,16,0.67,NV,NV,SA,UB,4,8,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,1,12.3,16,0.74,NV,NV,SA,UB,3.8,9,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,1,12.3,25,0.65,NV,NV,SA,UB,2.6,10,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,2,14,9,0.44,NV,NV,GV,UB,1.4,1,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,2,14,2,0.00,NV,NV,SA,UB,2.8,2,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,2,14,11,0.43,NV,NV,SA,UB,3.2,3,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,2,14,9,0.58,NV,NV,SA,UB,5.6,4,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,2,14,10,0.55,NV,NV,SA,UB,7,5,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,2,14,12,0.57,NV,NV,SA,UB,5.6,6,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,2,14,14,0.67,NV,NV,SA,UB,3.2,7,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,2,14,13,0.76,NV,NV,SA,UB,2.8,8,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,2,14,16,0.65,NV,NV,SA,UB,1.4,9,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,2,14,4,0.00,NV,NV,SA,UB,0,10,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,3,13,12,0.16,NV,NV,SA,UB,0,1,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,3,13,9,0.40,NV,NV,GV,UB,1.3,2,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,3,13,12,0.48,NV,NV,SA,UB,2.6,3,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,3,13,13,0.58,NV,NV,SA,UB,3.9,4,NV,,
SAR Riverside Drive to Mission Boulevard below Riverside Drive,5,13,Y,34.02306,-117.36553,9/19/2015,3,13,17,0.48,NV,NV,SA,UB,5.2,5,NV,,
