Location,Section,Reach,Date,Method,Pass,Observer,Common Name,Count,Total Length (mm),Fork Length (mm),Weight (g),Start Time,End Time,Total Shocker Seconds,Comments
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,42,1.2,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,48,1.9,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,49,2,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,2.2,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,53,2.4,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,59,2.6,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,64,3.4,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,77,4.6,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,72,5.2,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,86,7.8,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,125,30.6,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,142,36.6,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,30,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,36,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,38,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,39,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,39,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,40,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,40,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,41,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,45,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,45,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,46,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,51,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,54,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,54,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,54,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,54,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,54,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,54,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,54,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,54,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,55,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,55,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,55,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,55,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,56,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,56,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,56,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,56,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,56,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,56,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,56,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,56,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,57,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,57,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,57,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,57,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,57,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,57,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,57,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,59,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,61,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,61,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,61,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,61,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,61,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,61,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Santa Ana Sucker,1,NV,62,NV,1320,1357,1044,
Middle Channel to Riverside Drive,4M,6,9/15/2017,Efish,1,NV,Arroyo Chub,1,NV,63,NV,1320,1357,1044,
