yyyymmdd,Hr:Min:Sec,LA20,LA_20_2,F300,LA14,LA13,GLEN,LA11,F57C
20160722,14:00:00,25.1226,30.1005,31.3261,32.5479,32.8433,33.0486,33.5999,33.9867
20160722,15:00:00,25.2037,30.0847,31.2789,32.4569,32.7409,32.9378,33.4641,33.8329
20160722,16:00:00,25.2476,29.8536,30.7279,31.7639,32.0123,32.1837,32.6384,32.9569
20160722,17:00:00,25.2638,29.607,30.0625,30.9557,31.1705,31.3181,31.7065,31.9788
20160722,18:00:00,25.2247,29.0721,28.6071,29.2679,29.4404,29.5603,29.8815,30.1124
20160722,19:00:00,24.6908,27.2317,23.951,24.2476,24.3837,24.4856,24.7842,25.0087
20160722,20:00:00,24.5813,26.7568,21.5126,20.8442,20.7727,20.7335,20.6574,20.6303
20160722,21:00:00,24.3792,26.711,21.3,20.6438,20.58,20.5474,20.4939,20.4854
20160722,22:00:00,24.2806,26.7102,21.2142,20.5293,20.4567,20.4173,20.3422,20.3162
20160722,23:00:00,24.1841,26.727,21.1567,20.4172,20.3261,20.2723,20.1501,20.0849
20160723,0:00:00,24.0295,26.3566,20.1766,19.3091,19.1899,19.1156,18.9305,18.8125
20160723,1:00:00,23.9248,26.305,20.058,19.299,19.2204,19.1782,19.0995,19.07
20160723,2:00:00,23.8266,26.3115,19.9725,19.1625,19.0703,19.0181,18.9085,18.8547
20160723,3:00:00,23.7267,26.3075,19.8708,19.0376,18.942,18.8877,18.7739,18.7175
20160723,4:00:00,23.7331,26.3685,19.962,19.0975,18.9897,18.9258,18.7791,18.6946
20160723,5:00:00,23.6342,26.3503,19.8917,19.0017,18.8836,18.8111,18.635,18.5245
20160723,6:00:00,23.6353,26.3512,19.9259,19.0702,18.9593,18.8917,18.7281,18.6262
20160723,7:00:00,23.8869,28.2566,25.535,25.7213,25.8017,25.8602,26.0234,26.1486
20160723,8:00:00,24.0135,28.6637,27.1244,27.633,27.7599,27.8462,28.0689,28.2259
20160723,9:00:00,23.9896,28.625,26.981,27.5676,27.7294,27.8432,28.1537,28.3783
20160723,10:00:00,24.1749,28.9955,28.1881,29.0344,29.2521,29.4048,29.8203,30.1173
20160723,11:00:00,24.3581,29.3066,29.2505,30.3744,30.6611,30.8637,31.4221,31.8214
20160723,12:00:00,24.6809,29.758,30.491,31.708,32.0049,32.2126,32.7761,33.1741
20160723,13:00:00,24.9084,29.5484,29.915,30.832,31.0485,31.1971,31.5885,31.8624
20160723,14:00:00,24.9788,29.4779,29.6397,30.341,30.496,30.5988,30.8532,31.027
20160723,15:00:00,25.1031,29.2224,28.9511,29.4317,29.5321,29.5957,29.7402,29.8374
20160723,16:00:00,25.1363,28.9487,28.2402,28.5907,28.6642,28.7096,28.8078,28.8749
20160723,17:00:00,25.1522,28.6557,27.3622,27.5832,27.6362,27.6689,27.7381,27.788
20160723,18:00:00,25.168,28.3574,26.3767,26.4844,26.5322,26.5654,26.651,26.7205
20160723,19:00:00,25.1156,27.0061,22.7859,22.5225,22.5322,22.5468,22.6086,22.6714
20160723,20:00:00,25.0923,26.9493,22.084,21.3823,21.2874,21.2288,21.0852,21.0002
20160723,21:00:00,24.9873,26.9049,21.8983,21.1998,21.1126,21.061,20.9448,20.8856
20160723,22:00:00,24.8888,26.899,21.8261,21.1068,21.0128,20.956,20.8228,20.749
20160723,23:00:00,24.7892,26.8793,21.7413,21.0101,20.912,20.8522,20.7085,20.6253
20160724,0:00:00,24.634,26.5051,20.7584,19.941,19.8328,19.7671,19.6112,19.5189
20160724,1:00:00,24.5333,26.4823,20.6574,19.8395,19.7343,19.6716,19.5276,19.446
20160724,2:00:00,24.4295,26.4323,20.5018,19.67,19.5619,19.4972,19.3474,19.2614
20160724,3:00:00,24.2325,26.4287,20.3803,19.549,19.4458,19.3856,19.2526,19.181
20160724,4:00:00,24.1266,26.3667,20.1806,19.3334,19.2293,19.169,19.0382,18.9699
20160724,5:00:00,24.0303,26.3794,20.1555,19.2941,19.1835,19.1177,18.9671,18.8809
20160724,6:00:00,23.9285,26.3449,20.0274,19.1358,19.0118,18.9345,18.7433,18.6219
20160724,7:00:00,24.1657,28.2223,25.4639,25.5715,25.6304,25.6734,25.7927,25.8872
20160724,8:00:00,24.3148,28.8205,27.5187,28.0453,28.1731,28.2593,28.4791,28.6331
20160724,9:00:00,24.4191,29.0877,28.468,29.0837,29.2136,29.2988,29.5062,29.6472
20160724,10:00:00,24.5996,29.3764,29.3048,30.0116,30.1582,30.2545,30.49,30.6497
20160724,11:00:00,24.7251,29.555,29.7811,30.5817,30.7544,30.8693,31.1568,31.3527
20160724,12:00:00,24.9004,29.5569,29.8845,30.7811,30.989,31.1308,31.5007,31.758
20160724,13:00:00,25.183,29.6317,30.0856,30.9644,31.1693,31.3089,31.6721,31.9249
20160724,14:00:00,25.294,29.7098,30.2964,31.1734,31.3769,31.5152,31.8728,32.1209
20160724,15:00:00,25.4336,29.5578,29.9693,30.8368,31.0483,31.1939,31.5789,31.8502
20160724,16:00:00,25.5744,29.387,29.5561,30.362,30.5664,30.7083,31.0888,31.3604
20160724,17:00:00,25.5429,29.1714,28.9571,29.5525,29.6981,29.7972,30.0538,30.2365
20160724,18:00:00,25.5544,28.8172,27.9374,28.3341,28.4402,28.5128,28.7016,28.8402
20160724,19:00:00,25.5599,27.2591,24.1546,24.2349,24.3048,24.3578,24.5117,24.6314
20160724,20:00:00,25.4863,26.957,22.3711,21.742,21.6674,21.6241,21.5299,21.4872
20160724,21:00:00,25.3866,26.9538,22.2686,21.6349,21.5611,21.5189,21.4292,21.3907
20160724,22:00:00,25.3903,27.0111,22.2744,21.5908,21.5054,21.4552,21.344,21.2903
20160724,23:00:00,25.2064,27.1694,22.3269,21.5579,21.4551,21.3936,21.2526,21.1776
20160725,0:00:00,25.0588,26.3734,21.3122,20.4499,20.3257,20.2489,20.0633,19.9518
20160725,1:00:00,24.9577,26.3554,21.2027,20.3303,20.2049,20.1276,19.9411,19.8294
20160725,2:00:00,24.7644,26.3922,21.1565,20.259,20.1281,20.0469,19.8486,19.7259
20160725,3:00:00,24.6514,26.218,20.9228,20.109,19.9983,19.9312,19.7726,19.6792
20160725,4:00:00,24.5402,26.0837,20.6846,19.9076,19.8084,19.75,19.6189,19.548
20160725,5:00:00,24.341,26.0579,20.5292,19.7307,19.6252,19.5617,19.4129,19.3259
20160725,6:00:00,24.2341,25.9672,20.3493,19.5541,19.4448,19.3769,19.2098,19.1053
20160725,7:00:00,24.3605,27.7903,25.5249,25.6271,25.677,25.7128,25.8091,25.8865
20160725,8:00:00,24.4791,28.3013,27.2453,27.735,27.8564,27.939,28.1525,28.3046
20160725,9:00:00,24.6158,28.869,28.8952,29.6645,29.837,29.9531,30.2496,30.4542
20160725,10:00:00,24.6893,29.1573,29.6656,30.543,30.7378,30.8689,31.2043,31.4344
20160725,11:00:00,24.9384,29.393,30.3049,31.2552,31.4667,31.6097,31.9774,32.2304
20160725,12:00:00,25.1653,29.5862,30.8118,31.8333,32.0645,32.2218,32.6305,32.9129
20160725,13:00:00,25.3641,29.7299,31.225,32.3599,32.6252,32.8076,33.2894,33.6253
20160725,14:00:00,25.5189,29.5547,30.9042,32.0112,32.2786,32.4641,32.9616,33.3124
20160725,15:00:00,25.6087,29.505,30.731,31.6762,31.8965,32.0471,32.4408,32.7157
20160725,16:00:00,25.6283,29.2017,29.9614,30.6807,30.8426,30.9508,31.2226,31.4104
20160725,17:00:00,25.6536,28.9059,29.1814,29.7058,29.8196,29.8934,30.0684,30.1881
20160725,18:00:00,25.4553,28.4025,27.7401,27.9519,27.9929,28.0154,28.0492,28.0708
20160725,19:00:00,25.0631,26.7408,23.6722,23.7025,23.7569,23.7981,23.9155,24.0064
20160725,20:00:00,24.8812,26.3513,21.662,20.9578,20.8626,20.8043,20.6655,20.5872
20160725,21:00:00,24.78,26.3308,21.5433,20.8533,20.7648,20.712,20.5925,20.5309
20160725,22:00:00,24.5855,26.3586,21.4534,20.7625,20.6769,20.6269,20.5165,20.4621
20160725,23:00:00,24.4879,26.3657,21.3904,20.6808,20.5896,20.5351,20.4108,20.3445
20160726,0:00:00,24.3322,26.4591,20.4667,19.6418,19.5392,19.4787,19.3425,19.2677
20160726,1:00:00,24.2358,26.48,20.425,19.5711,19.4607,19.3945,19.2401,19.1502
20160726,2:00:00,24.1423,26.5414,20.4261,19.5294,19.407,19.3317,19.1474,19.0321
20160726,3:00:00,24.0369,26.4495,20.2713,19.3954,19.2783,19.2067,19.034,18.9276
20160726,4:00:00,23.9288,26.3588,20.044,19.169,19.0561,18.9884,18.8315,18.7404
20160726,5:00:00,23.8281,26.3353,19.9463,19.0695,18.9567,18.8891,18.7324,18.6412
20160726,6:00:00,23.8326,26.3615,20.0352,19.1662,19.0493,18.9773,18.8008,18.6898
20160726,7:00:00,24.0797,28.2719,25.6055,25.7602,25.8306,25.8816,26.0229,26.1325
20160726,8:00:00,24.1243,28.8009,27.4561,28.0173,28.1573,28.2529,28.5008,28.6755
20160726,9:00:00,24.2837,29.3227,29.1028,29.9281,30.1132,30.2381,30.5583,30.7786
20160726,10:00:00,24.421,29.477,29.5507,30.4204,30.6142,30.7448,31.0792,31.3087
20160726,11:00:00,24.4549,29.6159,29.9185,30.8347,31.0406,31.1797,31.5362,31.7804
20160726,12:00:00,24.6438,29.6603,30.0996,31.0752,31.3022,31.4572,31.8622,32.1425
20160726,13:00:00,24.8384,29.6992,30.2783,31.3045,31.5498,31.7189,32.1671,32.4801
20160726,14:00:00,24.9454,29.7875,30.4889,31.5167,31.7616,31.93,32.3747,32.6846
20160726,15:00:00,25.026,29.732,30.3569,31.328,31.5589,31.7174,32.134,32.4242
20160726,16:00:00,25.1599,29.5462,29.8455,30.6284,30.8108,30.934,31.2493,31.4674
20160726,17:00:00,25.0864,29.2676,29.0774,29.7439,29.9041,30.0126,30.2904,30.484
20160726,18:00:00,25.0648,28.8142,27.6845,28.0572,28.1571,28.2244,28.3937,28.5145
20160726,19:00:00,24.5695,27.1133,23.3883,23.4508,23.526,23.5834,23.7517,23.8802
20160726,20:00:00,24.3787,26.7381,21.2421,20.4953,20.4108,20.3636,20.2686,20.2296
20160726,21:00:00,24.2897,26.8375,21.3142,20.5275,20.429,20.3709,20.24,20.1704
20160726,22:00:00,24.088,26.7836,21.1103,20.3318,20.2365,20.1807,20.0567,19.9921
20160726,23:00:00,23.9927,26.8199,21.0893,20.2778,20.1727,20.1094,19.9613,19.8764
20160727,0:00:00,23.9372,26.4375,20.1977,19.3148,19.1971,19.125,18.9502,18.8416
20160727,1:00:00,23.8338,26.3957,20.0525,19.1799,19.0693,19.0034,18.8509,18.7623
20160727,2:00:00,23.7388,26.4308,20.0401,19.1381,19.0178,18.9441,18.7651,18.6531
20160727,3:00:00,23.6385,26.4465,19.9186,18.9907,18.8725,18.8024,18.6418,18.5495
20160727,4:00:00,23.5404,26.4283,19.8744,18.9306,18.8039,18.7264,18.5393,18.4223
20160727,5:00:00,23.5363,26.367,19.8247,18.9126,18.7914,18.7172,18.5375,18.4249
20160727,6:00:00,23.4358,26.3373,19.7424,18.8472,18.7299,18.6583,18.4847,18.3759
20160727,7:00:00,23.6834,28.1962,25.2719,25.4062,25.474,25.5232,25.6592,25.7638
20160727,8:00:00,23.8207,28.7383,27.1733,27.7326,27.8771,27.9765,28.2368,28.4203
20160727,9:00:00,23.9673,29.2043,28.7259,29.5572,29.7494,29.8801,30.2185,30.4519
20160727,10:00:00,24.0374,29.4095,29.3095,30.1613,30.3501,30.4769,30.7986,31.0175
20160727,11:00:00,24.1038,29.6396,29.962,30.9444,31.1673,31.3186,31.7095,31.9773
20160727,12:00:00,24.2876,29.6855,30.1584,31.2379,31.4936,31.6697,32.1354,32.4586
20160727,13:00:00,24.2651,29.5922,29.9302,30.9554,31.1998,31.368,31.8118,32.1196
20160727,14:00:00,24.4326,29.5573,29.8176,30.7459,30.9653,31.1151,31.505,31.7741
20160727,15:00:00,24.5148,29.5541,29.7801,30.6628,30.8707,31.0119,31.3765,31.6271
20160727,16:00:00,24.499,29.4923,29.6007,30.4354,30.6313,30.764,31.1044,31.338
20160727,17:00:00,24.549,29.2804,29.0395,29.7142,29.869,29.9723,30.2302,30.4063
20160727,18:00:00,24.4474,28.9064,27.9357,28.432,28.553,28.6338,28.8348,28.9739
20160727,19:00:00,23.9123,27.1151,23.5156,23.7652,23.8757,23.9562,24.1814,24.3447
20160727,20:00:00,23.6878,26.6967,20.8089,20.0346,19.9473,19.898,19.7937,19.7435
20160727,21:00:00,23.5863,26.6969,20.6603,19.8462,19.7527,19.6999,19.5895,19.5371
20160727,22:00:00,23.3883,26.7056,20.5009,19.6591,19.5618,19.5066,19.3912,19.3354
20160727,23:00:00,23.2924,26.7417,20.4671,19.5794,19.4688,19.4038,19.2576,19.177
20160728,0:00:00,23.1409,26.3877,19.5432,18.5525,18.4201,18.3391,18.1423,18.0174
20160728,1:00:00,23.0364,26.3354,19.3852,18.4314,18.3153,18.2476,18.0964,18.011
20160728,2:00:00,22.8422,26.3734,19.2843,18.2448,18.1044,18.0183,17.8087,17.6746
20160728,3:00:00,22.7384,26.3434,19.1239,18.1004,17.9742,17.9006,17.7377,17.646
20160728,4:00:00,22.6399,26.3439,19.0592,18.013,17.8802,17.8015,17.6221,17.5164
20160728,5:00:00,22.5409,26.3055,19.002,17.9528,17.8126,17.727,17.5195,17.3867
20160728,6:00:00,22.437,26.2441,18.8642,17.8626,17.7388,17.6657,17.4986,17.3992
20160728,7:00:00,22.6847,27.9248,24.259,24.3217,24.376,24.4156,24.5235,24.6055
20160728,8:00:00,22.7419,28.3715,26.0857,26.5303,26.6423,26.7175,26.9068,27.0368
20160728,9:00:00,22.8975,28.9354,27.8376,28.5942,28.7676,28.8842,29.1806,29.3813
20160728,10:00:00,23.0644,29.1384,28.5178,29.3658,29.5577,29.687,30.0173,30.2411
20160728,11:00:00,23.1488,29.2978,29.0681,29.949,30.1446,30.2761,30.6098,30.8354
20160728,12:00:00,23.3558,29.4577,29.4553,30.3784,30.5857,30.7253,31.0811,31.3219
20160728,13:00:00,23.4901,29.6015,29.9279,31.0049,31.2575,31.4308,31.8857,32.1986
20160728,14:00:00,23.6799,29.6143,29.9429,30.9155,31.1392,31.2911,31.6828,31.9503
20160728,15:00:00,23.6844,29.344,29.2249,30.0456,30.2343,30.3612,30.6835,30.9024
20160728,16:00:00,23.7216,29.2604,28.9396,29.7535,29.9476,30.0791,30.4175,30.6488
20160728,17:00:00,23.6459,29.0284,28.2007,28.8647,29.0255,29.1337,29.408,29.5947
20160728,18:00:00,23.6443,28.6458,27.0398,27.4256,27.5222,27.5855,27.7366,27.8388
20160728,19:00:00,23.3097,27.0046,22.9351,23.1905,23.3177,23.4123,23.6845,23.8836
20160728,20:00:00,22.9847,26.5595,20.1521,19.3643,19.2879,19.2485,19.1808,19.1609
20160728,21:00:00,22.8939,26.6337,20.1852,19.2973,19.1843,19.116,18.9523,18.8518
20160728,22:00:00,22.7877,26.5746,19.9872,19.1351,19.0403,18.9872,18.8774,18.8241
20160728,23:00:00,22.6864,26.5518,19.8582,18.9797,18.8788,18.8215,18.7002,18.6386
20160729,0:00:00,22.5351,26.2414,18.9382,17.9517,17.835,17.7677,17.6203,17.538
20160729,1:00:00,22.5392,26.2695,18.996,17.9672,17.8322,17.7501,17.5522,17.4263
20160729,2:00:00,22.3368,26.1943,18.787,17.7651,17.6325,17.5521,17.3589,17.2361
20160729,3:00:00,22.2377,26.1982,18.7046,17.6601,17.5236,17.4408,17.2417,17.1148
20160729,4:00:00,22.1387,26.2015,18.632,17.5774,17.44,17.3566,17.1563,17.0283
20160729,5:00:00,22.0356,26.1604,18.4988,17.4699,17.3448,17.2715,17.1058,17.0077
20160729,6:00:00,21.9349,26.1163,18.4201,17.4368,17.3235,17.2584,17.1158,17.0343
20160729,7:00:00,22.2094,27.9487,24.201,24.3477,24.4275,24.4859,24.6479,24.7682
20160729,8:00:00,22.2954,28.4767,26.3249,26.9337,27.0898,27.1969,27.4767,27.6702
20160729,9:00:00,22.4659,28.9348,27.9259,28.7924,28.9935,29.1303,29.4847,29.7264
20160729,10:00:00,22.5471,29.1265,28.6018,29.6025,29.8358,29.9956,30.4145,30.7015
20160729,11:00:00,22.8228,29.3691,29.281,30.2753,30.5001,30.6527,31.0466,31.3142
20160729,12:00:00,23.0476,29.514,29.7098,30.7715,31.0161,31.1832,31.6192,31.9173
20160729,13:00:00,23.0329,29.4864,29.6148,30.6269,30.8603,31.0192,31.4309,31.7113
20160729,14:00:00,23.2142,29.4942,29.6594,30.6519,30.882,31.0386,31.4445,31.7215
20160729,15:00:00,23.2582,29.4309,29.461,30.4474,30.6807,30.8402,31.2558,31.5402
20160729,16:00:00,23.273,29.2059,28.7819,29.5792,29.765,29.8901,30.2074,30.4221
20160729,17:00:00,23.2078,29.0137,28.1894,28.8846,29.0487,29.1586,29.4355,29.6226
20160729,18:00:00,23.1782,28.592,26.9042,27.3602,27.4753,27.5519,27.7412,27.87
20160729,19:00:00,22.9149,26.9034,22.6223,22.8507,22.9656,23.0501,23.2888,23.4605
20160729,20:00:00,22.5803,26.4729,19.7039,18.852,18.7682,18.725,18.6513,18.6294
20160729,21:00:00,22.4817,26.4596,19.6252,18.7542,18.662,18.612,18.5162,18.4759
20160729,22:00:00,22.3837,26.4768,19.5524,18.6518,18.5519,18.4963,18.3837,18.3302
20160729,23:00:00,22.286,26.4919,19.4912,18.5645,18.4571,18.396,18.266,18.1983
20160730,0:00:00,22.1335,26.1563,18.5639,17.5563,17.4394,17.3725,17.2285,17.149
20160730,1:00:00,22.0372,26.1954,18.5211,17.4567,17.3245,17.2465,17.0681,16.961
20160730,2:00:00,21.9345,26.1565,18.3904,17.3523,17.2319,17.1634,17.017,16.9368
20160730,3:00:00,21.8356,26.1908,18.2965,17.2072,17.08,17.0081,16.857,16.7767
20160730,4:00:00,21.7466,26.3693,18.3586,17.0852,16.9049,16.7928,16.5156,16.3324
20160730,5:00:00,21.6382,26.1997,18.1656,17.0507,16.9167,16.8393,16.6694,16.5721
20160730,6:00:00,21.5399,26.1441,18.1238,17.0187,16.8769,16.7912,16.5864,16.4548
20160730,7:00:00,21.8032,27.7741,23.6267,23.6958,23.7545,23.7972,23.9127,23.9979
20160730,8:00:00,21.9772,28.1597,25.4993,25.8971,25.9936,26.0571,26.2116,26.3152
20160730,9:00:00,21.9693,28.1589,25.5632,26.1052,26.2499,26.3499,26.6146,26.7994
20160730,10:00:00,22.0562,28.3346,26.3271,26.9558,27.1096,27.2145,27.4872,27.675
20160730,11:00:00,22.4324,28.7586,27.7485,28.3882,28.5215,28.6086,28.8192,28.9591
20160730,12:00:00,22.7481,29.2167,28.9414,29.7224,29.8864,29.9944,30.2592,30.4354
20160730,13:00:00,22.9858,29.5313,29.7233,30.6934,30.9101,31.0564,31.4299,31.6826
20160730,14:00:00,22.9635,29.2925,29.1094,30.0671,30.2919,30.4453,30.8437,31.1157
20160730,15:00:00,23.1209,29.1388,28.7085,29.4509,29.6176,29.7286,30.0049,30.1906
20160730,16:00:00,23.1861,28.9471,28.2472,28.8129,28.9321,29.0089,29.1894,29.3089
20160730,17:00:00,23.0952,28.6419,27.3821,27.7896,27.8728,27.9243,28.0363,28.1093
20160730,18:00:00,23.0677,28.3032,26.3147,26.6059,26.6731,26.7152,26.8078,26.87
20160730,19:00:00,22.8045,26.8253,22.3312,22.4823,22.5762,22.6453,22.8396,22.9792
20160730,20:00:00,22.5899,26.5809,19.8788,19.0165,18.9261,18.877,18.7806,18.7377
20160730,21:00:00,22.4896,26.5807,19.768,18.8828,18.7885,18.737,18.6354,18.5894
20160730,22:00:00,22.4883,26.5576,19.7369,18.8595,18.766,18.7149,18.6144,18.5695
20160730,23:00:00,22.3895,26.5657,19.6508,18.7334,18.6294,18.5707,18.448,18.3859
20160731,0:00:00,22.2357,26.2287,18.6907,17.6924,17.581,17.5187,17.3896,17.3224
20160731,1:00:00,22.1396,26.3048,18.6262,17.5226,17.3878,17.3095,17.1369,17.0388
20160731,2:00:00,22.1427,26.3706,18.6586,17.5001,17.3502,17.2608,17.0541,16.9292
20160731,3:00:00,22.0477,26.4647,18.6277,17.349,17.1696,17.0593,16.7917,16.6207
20160731,4:00:00,21.9474,26.4514,18.5332,17.2459,17.0657,16.955,16.6867,16.5152
20160731,5:00:00,21.8549,26.5122,18.5104,17.0201,16.7947,16.6535,16.305,16.0797
20160731,6:00:00,21.7423,26.3547,18.292,17.0881,16.9353,16.845,16.6393,16.5166
20160731,7:00:00,21.9962,27.66,23.5502,23.5637,23.5968,23.6197,23.6749,23.7161
20160731,8:00:00,22.1514,28.0412,25.2607,25.5392,25.6017,25.6406,25.7252,25.7803
20160731,9:00:00,22.3457,28.6134,27.1136,27.6321,27.7332,27.7967,27.9397,28.0312
20160731,10:00:00,22.4154,28.9167,27.9562,28.6879,28.8446,28.9479,29.2019,29.3701
20160731,11:00:00,22.5539,29.1327,28.5584,29.431,29.6266,29.758,30.0915,30.3156
20160731,12:00:00,22.7761,29.1802,28.7519,29.547,29.7194,29.8337,30.1168,30.3054
20160731,13:00:00,22.951,29.1603,28.7049,29.4278,29.5825,29.6839,29.9302,30.093
20160731,14:00:00,23.0476,29.2739,28.9534,29.731,29.9022,30.0154,30.2946,30.48
20160731,15:00:00,23.1761,29.2139,28.7374,29.5081,29.6845,29.8021,30.0959,30.2923
20160731,16:00:00,23.313,29.0986,28.3369,28.9545,29.0919,29.1813,29.3938,29.5325
20160731,17:00:00,23.2523,28.691,27.3063,27.6162,27.6721,27.7032,27.7534,27.781
20160731,18:00:00,23.2449,28.2655,26.1541,26.2723,26.2886,26.2931,26.2763,26.2613
20160731,19:00:00,23.1955,26.8642,22.49,22.5125,22.5625,22.5983,22.6912,22.756
20160731,20:00:00,23.2895,26.7076,20.4406,19.5529,19.4467,19.3855,19.2534,19.1852
20160731,21:00:00,23.5946,26.8157,20.7724,19.8791,19.7653,19.6979,19.545,19.4601
20160731,22:00:00,23.4981,26.8571,20.7333,19.8069,19.6866,19.6151,19.4519,19.3599
20160731,23:00:00,23.3987,26.8501,20.652,19.7159,19.5932,19.5199,19.3507,19.2536
20160801,0:00:00,23.242,26.4609,19.6149,18.597,18.4657,18.3877,18.2092,18.1052
20160801,1:00:00,23.0483,26.5254,19.5244,18.4171,18.2644,18.1711,17.9475,17.8082
20160801,2:00:00,22.9467,26.4998,19.4071,18.3028,18.154,18.0641,17.8529,17.7248
20160801,3:00:00,22.7509,26.5457,19.291,18.116,17.9533,17.8543,17.6194,17.4747
20160801,4:00:00,22.6559,26.6412,19.2682,17.9871,17.798,17.6801,17.3895,17.2014
20160801,5:00:00,22.557,26.6441,19.2009,17.8852,17.685,17.5583,17.2378,17.0231
20160801,6:00:00,22.3489,26.5044,18.8967,17.657,17.4815,17.3733,17.1099,16.9414
20160801,7:00:00,22.5754,27.7742,23.8866,23.8568,23.8803,23.8966,23.9345,23.9648
20160801,8:00:00,22.7077,28.2327,25.6054,25.8993,25.9736,26.0218,26.1338,26.209
20160801,9:00:00,22.8006,28.6445,27.2189,27.7053,27.799,27.8575,27.9875,28.0713
20160801,10:00:00,22.9869,29.0561,28.2962,28.9537,29.0862,29.1713,29.3711,29.5009
20160801,11:00:00,23.1151,29.1774,28.6907,29.4302,29.5862,29.6885,29.9374,30.1021
20160801,12:00:00,23.3333,29.3434,29.1216,29.9016,30.068,30.1775,30.4456,30.6234
20160801,13:00:00,23.4142,29.3815,29.215,30.0381,30.2206,30.3421,30.645,30.8476
20160801,14:00:00,23.5535,29.3216,29.003,29.7703,29.9432,30.0579,30.3421,30.5315
20160801,15:00:00,23.7095,29.2286,28.7378,29.3887,29.5323,29.6259,29.8499,29.997
20160801,16:00:00,23.8531,29.0954,28.3174,28.805,28.9062,28.969,29.1051,29.1901
20160801,17:00:00,23.8931,28.8461,27.5941,27.846,27.8859,27.9047,27.9169,27.9159
20160801,18:00:00,23.8944,28.5524,26.6161,26.7041,26.7155,26.7157,26.681,26.6489
20160801,19:00:00,23.7787,26.9382,22.7432,22.6889,22.7175,22.7378,22.7867,22.8212
20160801,20:00:00,23.894,26.8541,21.0218,20.151,20.0429,19.9801,19.8436,19.7739
20160801,21:00:00,23.9079,27.0053,21.2757,20.4065,20.3006,20.2405,20.116,20.0582
20160801,22:00:00,24.0012,26.9456,21.2217,20.3667,20.2599,20.1981,20.0647,19.9976
20160801,23:00:00,24.1077,27.0259,21.4289,20.5984,20.4982,20.4418,20.3267,20.2758
20160802,0:00:00,23.966,26.7889,20.6394,19.6736,19.5503,19.4791,19.3267,19.2487
20160802,1:00:00,23.7652,26.7624,20.4445,19.4435,19.3127,19.2361,19.0677,18.9763
20160802,2:00:00,23.6771,26.8962,20.5847,19.561,19.4314,19.3581,19.2095,19.1414
20160802,3:00:00,23.4727,26.8427,20.3076,19.2299,19.0885,19.0065,18.8313,18.741
20160802,4:00:00,23.3721,26.8297,20.2075,19.11,18.9644,18.8794,18.695,18.5972
20160802,5:00:00,23.1889,26.5334,20.1764,19.1611,19.0263,18.9491,18.7918,18.7195
20160802,6:00:00,23.0586,26.6399,19.6922,18.5756,18.4241,18.3335,18.1258,18.0041
20160802,7:00:00,23.2222,27.6824,23.6474,23.3501,23.2971,23.2575,23.2349,23.6031
20160802,8:00:00,23.2416,27.8494,24.893,24.8075,24.7691,24.7355,24.6175,24.5357
20160802,9:00:00,23.4149,28.5515,26.9177,27.1394,27.1593,27.1642,27.1419,27.1207
20160802,10:00:00,23.6298,29.1542,28.5211,29.1056,29.2156,29.2841,29.4352,29.5311
20160802,11:00:00,23.6424,29.2543,28.769,29.4097,29.5365,29.6169,29.8005,29.9181
20160802,12:00:00,23.8646,29.3954,29.2167,29.9331,30.0819,30.1784,30.4084,30.5596
20160802,13:00:00,23.8802,29.401,29.2744,29.9684,30.1125,30.2056,30.4265,30.5716
20160802,14:00:00,24.067,29.4316,29.3721,30.0475,30.1884,30.2794,30.4941,30.6352
20160802,15:00:00,24.0395,29.3562,29.1471,29.7747,29.905,29.9884,30.1816,30.3075
20160802,16:00:00,24.0648,29.21,28.6625,29.2011,29.3135,29.3842,29.5422,29.6428
20160802,17:00:00,24.0867,28.9238,27.8175,28.1263,28.1824,28.213,28.259,28.2816
20160802,18:00:00,24.1731,28.4837,26.5242,26.5164,26.5,26.4803,26.3899,26.3204
20160802,19:00:00,23.8717,26.9137,22.7271,22.663,22.6887,22.7071,22.7509,22.7823
20160802,20:00:00,23.7025,26.9387,20.9963,20.073,19.9562,19.8883,19.7403,19.6635
20160802,21:00:00,23.7097,26.9976,21.1399,20.2482,20.1383,20.0755,19.9437,19.8798
20160802,22:00:00,23.6044,26.9247,20.9394,20.0367,19.9212,19.8534,19.7025,19.6208
20160802,23:00:00,23.5091,26.9707,20.9396,20.0271,19.9125,19.8464,19.7043,19.6319
20160803,0:00:00,23.3553,26.6065,19.9243,18.8698,18.7262,18.6394,18.4354,18.3115
20160803,1:00:00,23.255,26.5931,19.8282,18.7604,18.6142,18.5256,18.3163,18.1882
20160803,2:00:00,23.1524,26.5605,19.6879,18.6131,18.4679,18.3806,18.1774,18.0555
20160803,3:00:00,23.0573,26.6281,19.6704,18.5515,18.4014,18.3121,18.1097,17.9932
20160803,4:00:00,23.058,26.634,19.6824,18.5638,18.4129,18.3229,18.1177,17.9986
20160803,5:00:00,22.9616,26.6564,19.6724,18.5297,18.3701,18.2733,18.0443,17.9035
20160803,6:00:00,22.8471,26.4606,19.3308,18.2451,18.0985,18.0099,17.8008,17.6726
20160803,7:00:00,23.1357,27.7338,23.7897,23.5532,23.5176,23.4905,23.4023,23.3428
20160803,8:00:00,23.2833,28.1386,25.6047,25.7084,25.7209,25.7235,25.7046,25.6889
